"Fitness", "Individual", "Variable", "Value"
0.340705646550114, 94, Typesplit and Splitshare, 0.9153551490041217
0.340705646550114, 94, Dwelling, 0.06522730779979746
0.33920176811070635, 95, Population, 0.8657084074893205
0.33920176811070635, 95, Renovation Cycle, 0.40559880467666865
0.33920176811070635, 95, Energy Intensity, 0.189664255366503
0.33920176811070635, 95, Typesplit and Splitshare, 0.9015746302824393
0.33920176811070635, 95, Dwelling, 0.08941098271688319
0.33616639516703856, 96, Population, 0.23301155708543475
0.33616639516703856, 96, Renovation Cycle, 0.9221332508902693
0.33616639516703856, 96, Energy Intensity, 0.5203658265946234
0.33616639516703856, 96, Typesplit and Splitshare, 0.636206726907038
0.33616639516703856, 96, Dwelling, 0.9843171698005304
0.3282137463505317, 97, Population, 0.6015371859428063
0.3282137463505317, 97, Renovation Cycle, 0.1851689279318416
0.3282137463505317, 97, Energy Intensity, 0.7703722965494969
0.3282137463505317, 97, Typesplit and Splitshare, 0.8551510191164045
0.3282137463505317, 97, Dwelling, 0.005604915459386572
0.3255133138997668, 98, Population, 0.046747656857967335
0.3255133138997668, 98, Renovation Cycle, 0.1225142190455818
0.3255133138997668, 98, Energy Intensity, 0.9123157037936124
0.3255133138997668, 98, Typesplit and Splitshare, 0.5635432810989006
0.3255133138997668, 98, Dwelling, 0.8501964083685645
0.3254999858509471, 99, Population, 0.6904964353226506
0.3254999858509471, 99, Renovation Cycle, 0.27505475176180394
0.3254999858509471, 99, Energy Intensity, 0.31921645644241947
0.3254999858509471, 99, Typesplit and Splitshare, 0.861517723633053
0.3254999858509471, 99, Dwelling, 0.03521425293684033
0.317971296971791, 100, Population, 0.3471488145660432
0.317971296971791, 100, Renovation Cycle, 0.5130932190443303
0.317971296971791, 100, Energy Intensity, 0.20175056542106062
0.317971296971791, 100, Typesplit and Splitshare, 0.714791294644722
0.317971296971791, 100, Dwelling, 0.34738120239761694
0.31548436631654303, 101, Population, 0.8939016747659176
0.31548436631654303, 101, Renovation Cycle, 0.15582338171800514
0.31548436631654303, 101, Energy Intensity, 0.29171926761291767
0.31548436631654303, 101, Typesplit and Splitshare, 0.8995871393063571
0.31548436631654303, 101, Dwelling, 0.011193060086238327
0.31507819503895684, 102, Population, 0.27413290047936134
0.31507819503895684, 102, Renovation Cycle, 0.6697826388912393
0.31507819503895684, 102, Energy Intensity, 0.4887799127953013
0.31507819503895684, 102, Typesplit and Splitshare, 0.6482093018407221
0.31507819503895684, 102, Dwelling, 0.8092819079947388
0.30721307615853194, 103, Population, 0.8036910677425397
0.30721307615853194, 103, Renovation Cycle, 0.27691130292528077
0.30721307615853194, 103, Energy Intensity, 0.35586579576725497
0.30721307615853194, 103, Typesplit and Splitshare, 0.8807832334023299
0.30721307615853194, 103, Dwelling, 0.3777911956357689
0.3067316248506872, 104, Population, 0.0336048560262161
0.3067316248506872, 104, Renovation Cycle, 0.9329000431898063
0.3067316248506872, 104, Energy Intensity, 0.6093183848392613
0.3067316248506872, 104, Typesplit and Splitshare, 0.47786365481769133
0.3067316248506872, 104, Dwelling, 0.4388358255543825
0.30523736869736373, 105, Population, 0.21459654795775485
0.30523736869736373, 105, Renovation Cycle, 0.9240778258658614
0.30523736869736373, 105, Energy Intensity, 0.36310013182842993
0.30523736869736373, 105, Typesplit and Splitshare, 0.5523648869504257
0.30523736869736373, 105, Dwelling, 0.38551658288713064
0.30230176744814546, 106, Population, 0.7980231758028294
0.30230176744814546, 106, Renovation Cycle, 0.5708697395610455
0.30230176744814546, 106, Energy Intensity, 0.5387150978704367
0.30230176744814546, 106, Typesplit and Splitshare, 0.883292810514894
0.30230176744814546, 106, Dwelling, 0.20500883005313153
0.29545861377492544, 107, Population, 0.1039832001629909
0.29545861377492544, 107, Renovation Cycle, 0.6220901196682942
0.29545861377492544, 107, Energy Intensity, 0.2206984727959278
0.29545861377492544, 107, Typesplit and Splitshare, 0.3411464968532195
0.29545861377492544, 107, Dwelling, 0.057825465602938
0.29537566005070465, 108, Population, 0.301194418076838
0.29537566005070465, 108, Renovation Cycle, 0.44891866257605295
0.29537566005070465, 108, Energy Intensity, 0.709742537060144
0.29537566005070465, 108, Typesplit and Splitshare, 0.6637056784870052
0.29537566005070465, 108, Dwelling, 0.14184874882134157
0.2953582462439636, 109, Population, 0.022653210614622665
0.2953582462439636, 109, Renovation Cycle, 0.1449846607487425
0.2953582462439636, 109, Energy Intensity, 0.391524335333043
0.2953582462439636, 109, Typesplit and Splitshare, 0.4163175761854546
0.2953582462439636, 109, Dwelling, 0.8576993091008953
0.2928513785897755, 110, Population, 0.6232572365542073
0.2928513785897755, 110, Renovation Cycle, 0.3301950859251477
0.2928513785897755, 110, Energy Intensity, 0.7228385959353281
0.2928513785897755, 110, Typesplit and Splitshare, 0.8402778426629485
0.2928513785897755, 110, Dwelling, 0.22965077828003677
0.27373074285652543, 111, Population, 0.6827451461822148
0.27373074285652543, 111, Renovation Cycle, 0.8940010431984828
0.27373074285652543, 111, Energy Intensity, 0.654684036801739
0.27373074285652543, 111, Typesplit and Splitshare, 0.8462839625744264
0.27373074285652543, 111, Dwelling, 0.510475566784273
0.2700815773503265, 112, Population, 0.5532415901848635
0.2700815773503265, 112, Renovation Cycle, 0.5999211594542944
0.2700815773503265, 112, Energy Intensity, 0.2557419606995138
0.2700815773503265, 112, Typesplit and Splitshare, 0.7889978244486856
0.2700815773503265, 112, Dwelling, 0.9767883818498511
0.2696508902999728, 113, Population, 0.04270553320120507
0.2696508902999728, 113, Renovation Cycle, 0.7970232335874173
0.2696508902999728, 113, Energy Intensity, 0.3192728806860311
0.2696508902999728, 113, Typesplit and Splitshare, 0.2088436257130557
0.2696508902999728, 113, Dwelling, 0.9474299476975365
0.2696340488054858, 114, Population, 0.16918220729601374
0.2696340488054858, 114, Renovation Cycle, 0.9772108971756678
0.2696340488054858, 114, Energy Intensity, 0.9368541619802221
0.2696340488054858, 114, Typesplit and Splitshare, 0.3729646802065206
0.2696340488054858, 114, Dwelling, 0.5338280163370491
0.267986941068304, 115, Population, 0.2025936623132425
0.267986941068304, 115, Renovation Cycle, 0.2873380768389088
0.267986941068304, 115, Energy Intensity, 0.6078140233206026
0.267986941068304, 115, Typesplit and Splitshare, 0.49403272568837064
0.267986941068304, 115, Dwelling, 0.4960108121705473
0.2666198043639263, 116, Population, 0.009873137929002906
0.2666198043639263, 116, Renovation Cycle, 0.9004097107317992
0.2666198043639263, 116, Energy Intensity, 0.871592329024387
0.2666198043639263, 116, Typesplit and Splitshare, 0.3592053704115573
0.2666198043639263, 116, Dwelling, 0.6196289858132589
0.26452074943923415, 117, Population, 0.07524370553625459
0.26452074943923415, 117, Renovation Cycle, 0.8260593332971711
0.26452074943923415, 117, Energy Intensity, 0.7539735353258801
0.26452074943923415, 117, Typesplit and Splitshare, 0.4140544480841625
0.26452074943923415, 117, Dwelling, 0.4487409895726554
0.2631688252229393, 118, Population, 0.07276341988544477
0.2631688252229393, 118, Renovation Cycle, 0.6368579085507043
0.2631688252229393, 118, Energy Intensity, 0.17931918365212995
0.2631688252229393, 118, Typesplit and Splitshare, 0.31754093424762586
0.2631688252229393, 118, Dwelling, 0.5101952541919144
0.25791780110914286, 119, Population, 0.15159493023633008
0.25791780110914286, 119, Renovation Cycle, 0.06914573838633031
0.25791780110914286, 119, Energy Intensity, 0.16206024898446025
0.25791780110914286, 119, Typesplit and Splitshare, 0.2810196661422255
0.25791780110914286, 119, Dwelling, 0.4727323955968785
0.25649552235837014, 120, Population, 0.05324807950198829
0.25649552235837014, 120, Renovation Cycle, 0.06108304302448453
0.25649552235837014, 120, Energy Intensity, 0.09510465985792316
0.25649552235837014, 120, Typesplit and Splitshare, 0.23327929121876367
0.25649552235837014, 120, Dwelling, 0.21511809500265722
0.2559703683563969, 121, Population, 0.2869345561507106
0.2559703683563969, 121, Renovation Cycle, 0.745051181501633
0.2559703683563969, 121, Energy Intensity, 0.04729525595997974
0.2559703683563969, 121, Typesplit and Splitshare, 0.5777064007868876
0.2559703683563969, 121, Dwelling, 0.18270779861640607
0.2556349381107075, 122, Population, 0.1660493995150728
0.2556349381107075, 122, Renovation Cycle, 0.5433743089129043
0.2556349381107075, 122, Energy Intensity, 0.06997808943551909
0.2556349381107075, 122, Typesplit and Splitshare, 0.21886404736980114
0.2556349381107075, 122, Dwelling, 0.1798007566083304
0.25436307584966833, 123, Population, 0.1312480204178048
0.25436307584966833, 123, Renovation Cycle, 0.14372961916761717
0.25436307584966833, 123, Energy Intensity, 0.9252109793959862
0.25436307584966833, 123, Typesplit and Splitshare, 0.3713752724090573
0.25436307584966833, 123, Dwelling, 0.2642644457263009
0.2537446999526106, 124, Population, 0.11645550092193735
0.2537446999526106, 124, Renovation Cycle, 0.1660154775126942
0.2537446999526106, 124, Energy Intensity, 0.39421179624534664
0.2537446999526106, 124, Typesplit and Splitshare, 0.1775873604119469
0.2537446999526106, 124, Dwelling, 0.11230420060036295
0.24892842519830494, 125, Population, 0.35592449614570854
0.24892842519830494, 125, Renovation Cycle, 0.5184352624273474
0.24892842519830494, 125, Energy Intensity, 0.07203741959360277
0.24892842519830494, 125, Typesplit and Splitshare, 0.6448289077354645
0.24892842519830494, 125, Dwelling, 0.2790587450412422
0.24622934530564883, 126, Population, 0.194702077579055
0.24622934530564883, 126, Renovation Cycle, 0.947248555744199
0.24622934530564883, 126, Energy Intensity, 0.21928664809855536
0.24622934530564883, 126, Typesplit and Splitshare, 0.2891032027019914
0.24622934530564883, 126, Dwelling, 0.6740749851369247
0.24487151388115577, 127, Population, 0.13614593632541117
0.24487151388115577, 127, Renovation Cycle, 0.5298462783880971
0.24487151388115577, 127, Energy Intensity, 0.2819745523322581
0.24487151388115577, 127, Typesplit and Splitshare, 0.2052647562873
0.24487151388115577, 127, Dwelling, 0.5258672475315073
0.24394402262087217, 128, Population, 0.47015050636115696
0.24394402262087217, 128, Renovation Cycle, 0.515408857733999
0.24394402262087217, 128, Energy Intensity, 0.2504113302207225
0.24394402262087217, 128, Typesplit and Splitshare, 0.7295373004681748
0.24394402262087217, 128, Dwelling, 0.9198967620260181
0.24146471732643462, 129, Population, 0.1360689148697376
0.24146471732643462, 129, Renovation Cycle, 0.5475349532053421
0.24146471732643462, 129, Energy Intensity, 0.6303959742248231
0.24146471732643462, 129, Typesplit and Splitshare, 0.307132897438692
0.24146471732643462, 129, Dwelling, 0.1094898163129483
0.24098605457945288, 130, Population, 0.24218425913287567
0.24098605457945288, 130, Renovation Cycle, 0.9474187671311264
0.24098605457945288, 130, Energy Intensity, 0.4298722644748497
0.24098605457945288, 130, Typesplit and Splitshare, 0.49365017827810165
0.24098605457945288, 130, Dwelling, 0.17790807965841482
0.24072606185632986, 131, Population, 0.15208480553335113
0.24072606185632986, 131, Renovation Cycle, 0.5959819335367561
0.24072606185632986, 131, Energy Intensity, 0.6270738199112303
0.24072606185632986, 131, Typesplit and Splitshare, 0.22247233598536076
0.24072606185632986, 131, Dwelling, 0.31425426676090085
0.23507038083906173, 132, Population, 0.07730650748546408
0.23507038083906173, 132, Renovation Cycle, 0.5332396201824072
0.23507038083906173, 132, Energy Intensity, 0.04340927834488384
0.23507038083906173, 132, Typesplit and Splitshare, 0.1916245649589815
0.23507038083906173, 132, Dwelling, 0.10623130745258824
0.23277431916371885, 133, Population, 0.13918523704590713
0.23277431916371885, 133, Renovation Cycle, 0.5660804245275914
0.23277431916371885, 133, Energy Intensity, 0.9039287304266946
0.23277431916371885, 133, Typesplit and Splitshare, 0.20654223131960403
0.23277431916371885, 133, Dwelling, 0.018047725028997874
0.23202111552699442, 134, Population, 0.051261935198143704
0.23202111552699442, 134, Renovation Cycle, 0.4246790822197003
0.23202111552699442, 134, Energy Intensity, 0.9191838774134553
0.23202111552699442, 134, Typesplit and Splitshare, 0.1397088666952473
0.23202111552699442, 134, Dwelling, 0.8866263211947994
0.23171157454195526, 135, Population, 0.35729786144357945
0.23171157454195526, 135, Renovation Cycle, 0.6709141731443198
0.23171157454195526, 135, Energy Intensity, 0.3109522673914944
0.23171157454195526, 135, Typesplit and Splitshare, 0.6344272022139129
0.23171157454195526, 135, Dwelling, 0.24060633147070332
0.2310203255967721, 136, Population, 0.15816651285998584
0.2310203255967721, 136, Renovation Cycle, 0.6199418880021252
0.2310203255967721, 136, Energy Intensity, 0.42173572121701963
0.2310203255967721, 136, Typesplit and Splitshare, 0.16454547218991789
0.2310203255967721, 136, Dwelling, 0.732775123411639
0.23079369308145695, 137, Population, 0.050505019226305015
0.23079369308145695, 137, Renovation Cycle, 0.215501369782218
0.23079369308145695, 137, Energy Intensity, 0.3244030519051193
0.23079369308145695, 137, Typesplit and Splitshare, 0.12997854300831846
0.23079369308145695, 137, Dwelling, 0.7260451420589092
0.22871678329228476, 138, Population, 0.8413008952658175
0.22871678329228476, 138, Renovation Cycle, 0.9925869099165717
0.22871678329228476, 138, Energy Intensity, 0.15722502582189934
0.22871678329228476, 138, Typesplit and Splitshare, 0.853300290078891
0.22871678329228476, 138, Dwelling, 0.8642381682369602
0.22860761826700204, 139, Population, 0.0841560364169357
0.22860761826700204, 139, Renovation Cycle, 0.23326004652121335
0.22860761826700204, 139, Energy Intensity, 0.18380238161462248
0.22860761826700204, 139, Typesplit and Splitshare, 0.1415971565025439
0.22860761826700204, 139, Dwelling, 0.5587169788133751
0.22859016766634893, 140, Population, 0.19820186472375123
0.22859016766634893, 140, Renovation Cycle, 0.4157663331577026
0.22859016766634893, 140, Energy Intensity, 0.7966524363770597
0.22859016766634893, 140, Typesplit and Splitshare, 0.22599690220089774
0.22859016766634893, 140, Dwelling, 0.9066731309034823
0.22852561567060475, 141, Population, 0.11706096011983258
0.22852561567060475, 141, Renovation Cycle, 0.7189744722756373
0.22852561567060475, 141, Energy Intensity, 0.05023036308906015
0.22852561567060475, 141, Typesplit and Splitshare, 0.15100003081110513
0.22852561567060475, 141, Dwelling, 0.1781957998412702
0.2242742076209298, 142, Population, 0.6293040447946023
0.2242742076209298, 142, Renovation Cycle, 0.3240766874037627
0.2242742076209298, 142, Energy Intensity, 0.3546787406688553
0.2242742076209298, 142, Typesplit and Splitshare, 0.7871037048042949
0.2242742076209298, 142, Dwelling, 0.9606448856328305
0.22411211206895307, 143, Population, 0.3264933175049728
0.22411211206895307, 143, Renovation Cycle, 0.9858199066217819
0.22411211206895307, 143, Energy Intensity, 0.7309660497378343
0.22411211206895307, 143, Typesplit and Splitshare, 0.6003299902582143
0.22411211206895307, 143, Dwelling, 0.05937232185768604
0.2239223192497407, 144, Population, 0.6322108818618979
0.2239223192497407, 144, Renovation Cycle, 0.8197840306534319
0.2239223192497407, 144, Energy Intensity, 0.06318709517111554
0.2239223192497407, 144, Typesplit and Splitshare, 0.7883509129262325
0.2239223192497407, 144, Dwelling, 0.9413368597371775
0.22356822063880802, 145, Population, 0.1853099691337763
0.22356822063880802, 145, Renovation Cycle, 0.16738354125764332
0.22356822063880802, 145, Energy Intensity, 0.37050840729681556
0.22356822063880802, 145, Typesplit and Splitshare, 0.015648055457704424
0.22356822063880802, 145, Dwelling, 0.845793565640426
0.221465151678793, 146, Population, 0.1634569917035804
0.221465151678793, 146, Renovation Cycle, 0.38174107171655125
0.221465151678793, 146, Energy Intensity, 0.46894881132836763
0.221465151678793, 146, Typesplit and Splitshare, 0.11597090051097614
0.221465151678793, 146, Dwelling, 0.8774712679401924
0.2206211073282517, 147, Population, 0.8612608971632013
0.2206211073282517, 147, Renovation Cycle, 0.48684216636601074
0.2206211073282517, 147, Energy Intensity, 0.0406214618428985
0.2206211073282517, 147, Typesplit and Splitshare, 0.8543291097217909
0.2206211073282517, 147, Dwelling, 0.6588630100118217
0.21996796011068553, 148, Population, 0.1383086672488878
0.21996796011068553, 148, Renovation Cycle, 0.8537918933169366
0.21996796011068553, 148, Energy Intensity, 0.6450484187443006
0.21996796011068553, 148, Typesplit and Splitshare, 0.2121829144109194
0.21996796011068553, 148, Dwelling, 0.3424568448270804
0.2186051102409895, 149, Population, 0.8071332662473063
0.2186051102409895, 149, Renovation Cycle, 0.3871105961259036
0.2186051102409895, 149, Energy Intensity, 0.20155824943668077
0.2186051102409895, 149, Typesplit and Splitshare, 0.8361728154554781
0.2186051102409895, 149, Dwelling, 0.5500625724818343
0.21785764555023882, 150, Population, 0.1617796947232789
0.21785764555023882, 150, Renovation Cycle, 0.983319814564219
0.21785764555023882, 150, Energy Intensity, 0.8161512686243332
0.21785764555023882, 150, Typesplit and Splitshare, 0.2157729675375727
0.21785764555023882, 150, Dwelling, 0.10358867291350748
0.21784771555000704, 151, Population, 0.33263380043886337
0.21784771555000704, 151, Renovation Cycle, 0.4041942914826837
0.21784771555000704, 151, Energy Intensity, 0.8754890788939107
0.21784771555000704, 151, Typesplit and Splitshare, 0.6257960073832399
0.21784771555000704, 151, Dwelling, 0.3305167372995349
0.2177924396449426, 152, Population, 0.3205764882795512
0.2177924396449426, 152, Renovation Cycle, 0.7676636622422256
0.2177924396449426, 152, Energy Intensity, 0.9416393186540645
0.2177924396449426, 152, Typesplit and Splitshare, 0.6130046168103811
0.2177924396449426, 152, Dwelling, 0.47794948630539624
0.216921472020767, 153, Population, 0.09314807788705459
0.216921472020767, 153, Renovation Cycle, 0.0759467715313864
0.216921472020767, 153, Energy Intensity, 0.07659540698898759
0.216921472020767, 153, Typesplit and Splitshare, 0.02317401094393723
0.216921472020767, 153, Dwelling, 0.31560983232969364
0.21633986074589423, 154, Population, 0.36305839669999185
0.21633986074589423, 154, Renovation Cycle, 0.4064128290369655
0.21633986074589423, 154, Energy Intensity, 0.8876782462033102
0.21633986074589423, 154, Typesplit and Splitshare, 0.6386722697958134
0.21633986074589423, 154, Dwelling, 0.2988044210977966
0.213275555436192, 155, Population, 0.17955749098319895
0.213275555436192, 155, Renovation Cycle, 0.6204521476500154
0.213275555436192, 155, Energy Intensity, 0.44310694032161424
0.213275555436192, 155, Typesplit and Splitshare, 0.01889338343608249
0.213275555436192, 155, Dwelling, 0.37504998451597327
0.21175231893820817, 156, Population, 0.20947150495874123
0.21175231893820817, 156, Renovation Cycle, 0.9092940081318734
0.21175231893820817, 156, Energy Intensity, 0.3819812203361381
0.21175231893820817, 156, Typesplit and Splitshare, 0.2103570253578777
0.21175231893820817, 156, Dwelling, 0.25768637058229216
0.21135677253342797, 157, Population, 0.3622130275691834
0.21135677253342797, 157, Renovation Cycle, 0.06343959792676046
0.21135677253342797, 157, Energy Intensity, 0.2591931797163761
0.21135677253342797, 157, Typesplit and Splitshare, 0.6021174134292074
0.21135677253342797, 157, Dwelling, 0.9761031113617813
0.21118776427161542, 158, Population, 0.14829141021699566
0.21118776427161542, 158, Renovation Cycle, 0.7835423009715647
0.21118776427161542, 158, Energy Intensity, 0.15142269655767393
0.21118776427161542, 158, Typesplit and Splitshare, 0.05272021863943133
0.21118776427161542, 158, Dwelling, 0.6113837253482
0.21116748391758536, 159, Population, 0.9615550773883902
0.21116748391758536, 159, Renovation Cycle, 0.7506896990371722
0.21116748391758536, 159, Energy Intensity, 0.840298699803694
0.21116748391758536, 159, Typesplit and Splitshare, 0.8813827147303445
0.21116748391758536, 159, Dwelling, 0.3277341234322001
0.2109978841491929, 160, Population, 0.07411321853066222
0.2109978841491929, 160, Renovation Cycle, 0.3600059412464952
0.2109978841491929, 160, Energy Intensity, 0.8421329474095786
0.2109978841491929, 160, Typesplit and Splitshare, 0.231622422400525
0.2109978841491929, 160, Dwelling, 0.45934928365615535
0.20880536206678257, 161, Population, 0.8468713675054365
0.20880536206678257, 161, Renovation Cycle, 0.8199160339671661
0.20880536206678257, 161, Energy Intensity, 0.8872446053596938
0.20880536206678257, 161, Typesplit and Splitshare, 0.8589949921550614
0.20880536206678257, 161, Dwelling, 0.44838945605035496
0.20837381231695903, 162, Population, 0.06445476598303057
0.20837381231695903, 162, Renovation Cycle, 0.021668608296649516
0.20837381231695903, 162, Energy Intensity, 0.9163303450245773
0.20837381231695903, 162, Typesplit and Splitshare, 0.21207310603302298
0.20837381231695903, 162, Dwelling, 0.7761175122939825
0.20768599100396062, 163, Population, 0.028283809313160657
0.20768599100396062, 163, Renovation Cycle, 0.34183597661164666
0.20768599100396062, 163, Energy Intensity, 0.9185974048626039
0.20768599100396062, 163, Typesplit and Splitshare, 0.1596874394535044
0.20768599100396062, 163, Dwelling, 0.8636955081144239
0.20700486810628535, 164, Population, 0.42570091450765835
0.20700486810628535, 164, Renovation Cycle, 0.03796248763243626
0.20700486810628535, 164, Energy Intensity, 0.20439686632538878
0.20700486810628535, 164, Typesplit and Splitshare, 0.6577072656362022
0.20700486810628535, 164, Dwelling, 0.3159962425988012
0.20647497683865249, 165, Population, 0.03699498829214021
0.20647497683865249, 165, Renovation Cycle, 0.7239249886120773
0.20647497683865249, 165, Energy Intensity, 0.8118503127730987
0.20647497683865249, 165, Typesplit and Splitshare, 0.17320594290457758
0.20647497683865249, 165, Dwelling, 0.16012358776890678
0.2051152143789713, 166, Population, 0.07859579573441666
0.2051152143789713, 166, Renovation Cycle, 0.7491674868691179
0.2051152143789713, 166, Energy Intensity, 0.7035747664224953
0.2051152143789713, 166, Typesplit and Splitshare, 0.1007899006366052
0.2051152143789713, 166, Dwelling, 0.9502706937546113
0.2050232652681218, 167, Population, 0.19266047297383004
0.2050232652681218, 167, Renovation Cycle, 0.8391879755466168
0.2050232652681218, 167, Energy Intensity, 0.9624797071039785
0.2050232652681218, 167, Typesplit and Splitshare, 0.18587038556628366
0.2050232652681218, 167, Dwelling, 0.008578153013250711
0.20492924783861496, 168, Population, 0.14079351016217678
0.20492924783861496, 168, Renovation Cycle, 0.3929806749514344
0.20492924783861496, 168, Energy Intensity, 0.7852008068498828
0.20492924783861496, 168, Typesplit and Splitshare, 0.15006679382903876
0.20492924783861496, 168, Dwelling, 0.8736770607482568
0.2028169908436498, 169, Population, 0.19704392169333473
0.2028169908436498, 169, Renovation Cycle, 0.5269035061085371
0.2028169908436498, 169, Energy Intensity, 0.9440518574616585
0.2028169908436498, 169, Typesplit and Splitshare, 0.049725818618157835
0.2028169908436498, 169, Dwelling, 0.07007367836193867
0.20239596034065285, 170, Population, 0.10486329871411226
0.20239596034065285, 170, Renovation Cycle, 0.7016354908568634
0.20239596034065285, 170, Energy Intensity, 0.41833645256403096
0.20239596034065285, 170, Typesplit and Splitshare, 0.1782201572424399
0.20239596034065285, 170, Dwelling, 0.7140901052660845
0.20182065944413086, 171, Population, 0.20509434034928986
0.20182065944413086, 171, Renovation Cycle, 0.4863901677613355
0.20182065944413086, 171, Energy Intensity, 0.6051400910107341
0.20182065944413086, 171, Typesplit and Splitshare, 0.27366830540871656
0.20182065944413086, 171, Dwelling, 0.3187214152020361
0.20129767526737083, 172, Population, 0.043456438537811004
0.20129767526737083, 172, Renovation Cycle, 0.5553325545313182
0.20129767526737083, 172, Energy Intensity, 0.697234393242019
0.20129767526737083, 172, Typesplit and Splitshare, 0.024635115411627995
0.20129767526737083, 172, Dwelling, 0.34656744189772426
0.20006383079735157, 173, Population, 0.8058074515430131
0.20006383079735157, 173, Renovation Cycle, 0.5306397687929953
0.20006383079735157, 173, Energy Intensity, 0.9778219064145454
0.20006383079735157, 173, Typesplit and Splitshare, 0.8448861541844552
0.20006383079735157, 173, Dwelling, 0.7925310847280803
0.19798225638458467, 174, Population, 0.3648901613713854
0.19798225638458467, 174, Renovation Cycle, 0.2773208661314257
0.19798225638458467, 174, Energy Intensity, 0.9066508177646323
0.19798225638458467, 174, Typesplit and Splitshare, 0.6457837891115441
0.19798225638458467, 174, Dwelling, 0.5661810071954261
0.19578349630591085, 175, Population, 0.26302622575720125
0.19578349630591085, 175, Renovation Cycle, 0.7902897209568241
0.19578349630591085, 175, Energy Intensity, 0.44694260501137695
0.19578349630591085, 175, Typesplit and Splitshare, 0.351583602787618
0.19578349630591085, 175, Dwelling, 0.4038105316411055
0.1897221285257877, 176, Population, 0.23323945284253556
0.1897221285257877, 176, Renovation Cycle, 0.47358522091355304
0.1897221285257877, 176, Energy Intensity, 0.5922135270145126
0.1897221285257877, 176, Typesplit and Splitshare, 0.2796822832282735
0.1897221285257877, 176, Dwelling, 0.5631117612699956
0.18959060992478272, 177, Population, 0.4531148884740275
0.18959060992478272, 177, Renovation Cycle, 0.7779680907882965
0.18959060992478272, 177, Energy Intensity, 0.6794208828788306
0.18959060992478272, 177, Typesplit and Splitshare, 0.6581813166771987
0.18959060992478272, 177, Dwelling, 0.8735273729298715
0.18442331500324324, 178, Population, 0.3540917927010163
0.18442331500324324, 178, Renovation Cycle, 0.6278358597900315
0.18442331500324324, 178, Energy Intensity, 0.39823408188282117
0.18442331500324324, 178, Typesplit and Splitshare, 0.5286984346105876
0.18442331500324324, 178, Dwelling, 0.069872843385124
0.1842932422373185, 179, Population, 0.2315987445509513
0.1842932422373185, 179, Renovation Cycle, 8.307100010651602e-06
0.1842932422373185, 179, Energy Intensity, 0.6041116390659307
0.1842932422373185, 179, Typesplit and Splitshare, 0.21819179159093738
0.1842932422373185, 179, Dwelling, 0.14980045075059634
0.18296312067092022, 180, Population, 0.9736406892454353
0.18296312067092022, 180, Renovation Cycle, 0.3963503188388591
0.18296312067092022, 180, Energy Intensity, 0.8803304839146177
0.18296312067092022, 180, Typesplit and Splitshare, 0.8676949775033431
0.18296312067092022, 180, Dwelling, 0.7977233977467709
0.18067821285173094, 181, Population, 0.11048271013880595
0.18067821285173094, 181, Renovation Cycle, 0.1961902915239222
0.18067821285173094, 181, Energy Intensity, 0.43940566750169696
0.18067821285173094, 181, Typesplit and Splitshare, 0.09318202338031012
0.18067821285173094, 181, Dwelling, 0.9552106043928749
0.17925218075876412, 182, Population, 0.7977402186527289
0.17925218075876412, 182, Renovation Cycle, 0.5656109996186365
0.17925218075876412, 182, Energy Intensity, 0.2849497127689874
0.17925218075876412, 182, Typesplit and Splitshare, 0.8043554417680522
0.17925218075876412, 182, Dwelling, 0.6137216274934876
0.17509715124011357, 183, Population, 0.267065598797397
0.17509715124011357, 183, Renovation Cycle, 0.8022783187759008
0.17509715124011357, 183, Energy Intensity, 0.8808054216774474
0.17509715124011357, 183, Typesplit and Splitshare, 0.367292762682765
0.17509715124011357, 183, Dwelling, 0.48552625406096284
0.173589394841036, 184, Population, 0.9468065949416339
0.173589394841036, 184, Renovation Cycle, 0.25814851304895514
0.173589394841036, 184, Energy Intensity, 0.20816727051994688
0.173589394841036, 184, Typesplit and Splitshare, 0.839997509474019
0.173589394841036, 184, Dwelling, 0.23541744684374777
0.1734289343275936, 185, Population, 0.2459124120159245
0.1734289343275936, 185, Renovation Cycle, 0.3237502075504115
0.1734289343275936, 185, Energy Intensity, 0.8230942110281708
0.1734289343275936, 185, Typesplit and Splitshare, 0.21180058544781433
0.1734289343275936, 185, Dwelling, 0.07696257505453541
0.17288825748180123, 186, Population, 0.6347188803570194
0.17288825748180123, 186, Renovation Cycle, 0.8602099735701283
0.17288825748180123, 186, Energy Intensity, 0.39823186925748744
0.17288825748180123, 186, Typesplit and Splitshare, 0.7448505872621839
0.17288825748180123, 186, Dwelling, 0.7685458738565435
0.17189999108035497, 187, Population, 0.28225172479812144
0.17189999108035497, 187, Renovation Cycle, 0.5103441499441284
0.17189999108035497, 187, Energy Intensity, 0.7258038919386958
0.17189999108035497, 187, Typesplit and Splitshare, 0.32564591175733715
0.17189999108035497, 187, Dwelling, 0.9873533593843076
0.17022599619036483, 188, Population, 0.3542550819291792
0.17022599619036483, 188, Renovation Cycle, 0.2974215416336212
0.17022599619036483, 188, Energy Intensity, 0.09372665644007383
0.17022599619036483, 188, Typesplit and Splitshare, 0.507357626018928
0.17022599619036483, 188, Dwelling, 0.2779614837345503
0.16986043570744128, 189, Population, 0.2262477254228178
0.16986043570744128, 189, Renovation Cycle, 0.37067628081357795
